Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,Experiment,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Sample_Name,SRA Study,Submitter_Id,create_date,version,Library Name,sample_source
ERR8610104,OTHER,198,2033577358,PRJEB49334,SAMEA13000300,933849494,GENOME INSTITRUTE OF SINGAPORE,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276789,SAMEA13000300,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000300,MHS118,ERP133829,MHS118,2022-03-11T04:53:00Z,1,MHS118,
ERR8610105,OTHER,197,4134388962,PRJEB49334,SAMEA13000301,1897863531,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276790,SAMEA13000301,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000301,MHS119,ERP133829,MHS119,2022-03-21T14:42:00Z,1,MHS119,
ERR8610106,OTHER,196,6256692167,PRJEB49334,SAMEA13000302,2856654286,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276791,SAMEA13000302,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000302,MHS120,ERP133829,MHS120,2022-03-21T15:40:00Z,1,MHS120,
ERR8610107,OTHER,194,3484433898,PRJEB49334,SAMEA13000303,1606636957,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276792,SAMEA13000303,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000303,MHS121,ERP133829,MHS121,2022-03-21T15:33:00Z,1,MHS121,
ERR8610108,OTHER,194,1201364024,PRJEB49334,SAMEA13000304,554139119,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276793,SAMEA13000304,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000304,MHS122,ERP133829,MHS122,2022-03-11T04:51:00Z,1,MHS122,
ERR8610109,OTHER,199,1909764514,PRJEB49334,SAMEA13000305,876206463,GENOME INSTITRUTE OF SINGAPORE,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276794,SAMEA13000305,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000305,MHS123,ERP133829,MHS123,2022-03-21T14:37:00Z,1,MHS123,
ERR8610110,OTHER,194,3382099092,PRJEB49334,SAMEA13000306,1558579308,GENOME INSTITRUTE OF SINGAPORE,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276795,SAMEA13000306,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000306,MHS124,ERP133829,MHS124,2022-03-21T15:29:00Z,1,MHS124,
ERR8610111,OTHER,197,2519523179,PRJEB49334,SAMEA13000307,1168382902,GENOME INSTITRUTE OF SINGAPORE,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276796,SAMEA13000307,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000307,MHS125,ERP133829,MHS125,2022-03-11T04:54:00Z,1,MHS125,
ERR8610112,OTHER,198,2457399370,PRJEB49334,SAMEA13000308,1128980295,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276797,SAMEA13000308,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000308,MHS126,ERP133829,MHS126,2022-03-11T04:54:00Z,1,MHS126,
ERR8610113,OTHER,198,2238802361,PRJEB49334,SAMEA13000309,1028299721,GENOME INSTITRUTE OF SINGAPORE,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276798,SAMEA13000309,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000309,MHS127,ERP133829,MHS127,2022-03-21T15:28:00Z,1,MHS127,
ERR8610114,OTHER,196,2371953258,PRJEB49334,SAMEA13000310,1096576277,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276799,SAMEA13000310,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000310,MHS128,ERP133829,MHS128,2022-03-21T15:26:00Z,1,MHS128,
ERR8610115,OTHER,199,3471373093,PRJEB49334,SAMEA13000311,1587951580,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276800,SAMEA13000311,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000311,MHS129,ERP133829,MHS129,2022-03-21T15:34:00Z,1,MHS129,
ERR8610116,OTHER,191,2615786779,PRJEB49334,SAMEA13000312,1218382225,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276801,SAMEA13000312,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000312,MHS130,ERP133829,MHS130,2022-03-21T16:08:00Z,1,MHS130,
ERR8610117,OTHER,198,3795773823,PRJEB49334,SAMEA13000313,1730837936,GENOME INSTITRUTE OF SINGAPORE,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276802,SAMEA13000313,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000313,MHS131,ERP133829,MHS131,2022-03-21T15:31:00Z,1,MHS131,
ERR8610118,OTHER,198,2706021230,PRJEB49334,SAMEA13000314,1242424332,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276803,SAMEA13000314,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000314,MHS132,ERP133829,MHS132,2022-03-21T14:41:00Z,1,MHS132,
ERR8610119,OTHER,198,3339277567,PRJEB49334,SAMEA13000315,1517132678,GENOME INSTITRUTE OF SINGAPORE,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276804,SAMEA13000315,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000315,MHS133,ERP133829,MHS133,2022-03-21T15:31:00Z,1,MHS133,
ERR8610120,OTHER,199,3335095810,PRJEB49334,SAMEA13000316,1527304153,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276805,SAMEA13000316,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000316,MHS135,ERP133829,MHS135,2022-03-21T15:38:00Z,1,MHS135,
ERR8610121,OTHER,198,3292886380,PRJEB49334,SAMEA13000317,1500120025,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276806,SAMEA13000317,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000317,MHS136,ERP133829,MHS136,2022-03-11T04:59:00Z,1,MHS136,
ERR8610122,OTHER,199,4973685467,PRJEB49334,SAMEA13000318,2272510191,GENOME INSTITRUTE OF SINGAPORE,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276807,SAMEA13000318,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000318,MHS137,ERP133829,MHS137,2022-03-11T05:02:00Z,1,MHS137,
ERR8610123,OTHER,196,4106844493,PRJEB49334,SAMEA13000319,1886809627,GENOME INSTITRUTE OF SINGAPORE,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276808,SAMEA13000319,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000319,MHS138,ERP133829,MHS138,2022-03-21T14:42:00Z,1,MHS138,
ERR8610124,OTHER,199,2326150081,PRJEB49334,SAMEA13000320,1062703419,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276809,SAMEA13000320,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000320,MHS139,ERP133829,MHS139,2022-03-11T04:57:00Z,1,MHS139,
ERR8610125,OTHER,198,2179571094,PRJEB49334,SAMEA13000321,1004240681,GENOME INSTITRUTE OF SINGAPORE,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276810,SAMEA13000321,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000321,MHS140,ERP133829,MHS140,2022-03-21T15:27:00Z,1,MHS140,
ERR8610126,OTHER,196,2892350209,PRJEB49334,SAMEA13000322,1322939498,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276811,SAMEA13000322,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000322,MHS141,ERP133829,MHS141,2022-03-11T04:59:00Z,1,MHS141,
ERR8610127,OTHER,199,1938759784,PRJEB49334,SAMEA13000323,889733568,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276812,SAMEA13000323,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000323,MHS142,ERP133829,MHS142,2022-03-21T14:37:00Z,1,MHS142,
ERR8610128,OTHER,200,1325321478,PRJEB49334,SAMEA13000324,604432802,GENOME INSTITRUTE OF SINGAPORE,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2022-02-17,2022-02-17,2022-02-17,2022-02-17,ERX8276813,SAMEA13000324,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-02-17T08:41:49Z,2022-02-17T08:41:49Z,public,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,2022-02-18T00:00:00Z,SAMEA13000324,MHS143,ERP133829,MHS143,2022-03-21T15:53:00Z,1,MHS143,
ERR9696884,WGS,302,2836451044,PRJEB49334,SAMEA14357478,1174779029,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,realign,wgmlst_sig,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2022-05-07,2022-05-07,2022-05-07,2022-05-07,ERX9245998,SAMEA14357478,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-05-07T04:49:36Z,2022-05-07T04:49:36Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-05-13T00:00:00Z,SAMEA14357478,ena-SAMPLE-TAB-06-05-2022-18:23:09:529-47211,ERP133829,ena-SAMPLE-TAB-06-05-2022-18:23:09:529-47211,2022-05-13T20:16:00Z,1,,MHH535
ERR9706873,WGS,302,2167315684,PRJEB49334,SAMEA14357416,900902649,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,sra,wgmlst_sig,realign,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2022-05-08,2022-05-08,2022-05-08,2022-05-08,ERX9256116,SAMEA14357416,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-05-08T20:23:52Z,2022-05-08T20:23:52Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-05-13T00:00:00Z,SAMEA14357416,ena-SAMPLE-TAB-06-05-2022-18:06:29:419-3557,ERP133829,ena-SAMPLE-TAB-06-05-2022-18:06:29:419-3557,2022-05-15T00:47:00Z,1,,MBS1170
ERR9706874,WGS,302,2574302964,PRJEB49334,SAMEA14357335,1079361106,GENOME INSTITRUTE OF SINGAPORE,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2022-05-08,2022-05-08,2022-05-08,2022-05-08,ERX9256117,SAMEA14357335,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-05-08T20:23:52Z,2022-05-08T20:23:52Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Enterobacter cloacae,ILLUMINA,2022-05-13T00:00:00Z,SAMEA14357335,ena-SAMPLE-TAB-06-05-2022-18:06:29:416-3476,ERP133829,ena-SAMPLE-TAB-06-05-2022-18:06:29:416-3476,2022-05-15T00:48:00Z,1,,MHH559
ERR9706877,WGS,302,2250870326,PRJEB49334,SAMEA14357449,942251349,GENOME INSTITRUTE OF SINGAPORE,public,"wgmlst_sig,sra,realign,run.zq,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2022-05-09,2022-05-09,2022-05-09,2022-05-09,ERX9256120,SAMEA14357449,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-05-09T00:46:59Z,2022-05-09T00:46:59Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-05-13T00:00:00Z,SAMEA14357449,ena-SAMPLE-TAB-06-05-2022-18:06:29:421-3590,ERP133829,ena-SAMPLE-TAB-06-05-2022-18:06:29:421-3590,2022-05-15T00:47:00Z,1,,MHH527
ERR9706881,WGS,302,3722343582,PRJEB49334,SAMEA14357466,1402211088,GENOME INSTITRUTE OF SINGAPORE,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2022-05-09,2022-05-09,2022-05-09,2022-05-09,ERX9256124,SAMEA14357466,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-05-09T00:46:59Z,2022-05-09T00:46:59Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,2022-05-13T00:00:00Z,SAMEA14357466,ena-SAMPLE-TAB-06-05-2022-18:06:29:421-3607,ERP133829,ena-SAMPLE-TAB-06-05-2022-18:06:29:421-3607,2022-05-15T00:49:00Z,1,,MHH584
ERR9706884,WGS,302,2180344568,PRJEB49334,SAMEA14357444,948463352,GENOME INSTITRUTE OF SINGAPORE,public,"realign,wgmlst_sig,run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",2022-05-09,2022-05-09,2022-05-09,2022-05-09,ERX9256127,SAMEA14357444,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-05-09T00:46:59Z,2022-05-09T00:46:59Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-05-13T00:00:00Z,SAMEA14357444,ena-SAMPLE-TAB-06-05-2022-18:06:29:420-3585,ERP133829,ena-SAMPLE-TAB-06-05-2022-18:06:29:420-3585,2022-05-15T00:47:00Z,1,,MHH515
ERR9706886,WGS,302,2247930054,PRJEB49334,SAMEA14357359,937465164,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,fastq,realign,sra,wgmlst_sig","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2022-05-09,2022-05-09,2022-05-09,2022-05-09,ERX9256129,SAMEA14357359,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-05-09T00:46:59Z,2022-05-09T00:46:59Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-05-13T00:00:00Z,SAMEA14357359,ena-SAMPLE-TAB-06-05-2022-18:06:29:418-3500,ERP133829,ena-SAMPLE-TAB-06-05-2022-18:06:29:418-3500,2022-05-15T00:47:00Z,1,,MBH065
ERR9706887,WGS,302,2362902360,PRJEB49334,SAMEA14357368,987309788,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,run.zq,wgmlst_sig,sra,realign","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2022-05-09,2022-05-09,2022-05-09,2022-05-09,ERX9256130,SAMEA14357368,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-05-09T00:46:59Z,2022-05-09T00:46:59Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-05-13T00:00:00Z,SAMEA14357368,ena-SAMPLE-TAB-06-05-2022-18:06:29:418-3509,ERP133829,ena-SAMPLE-TAB-06-05-2022-18:06:29:418-3509,2022-05-15T00:47:00Z,1,,MHH328
ERR9706888,WGS,302,2019585438,PRJEB49334,SAMEA14357360,844071797,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,wgmlst_sig,sra,realign,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2022-05-09,2022-05-09,2022-05-09,2022-05-09,ERX9256131,SAMEA14357360,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-05-09T00:46:59Z,2022-05-09T00:46:59Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-05-13T00:00:00Z,SAMEA14357360,ena-SAMPLE-TAB-06-05-2022-18:06:29:418-3501,ERP133829,ena-SAMPLE-TAB-06-05-2022-18:06:29:418-3501,2022-05-15T00:46:00Z,1,,MBH072
ERR9706889,WGS,302,2430802530,PRJEB49334,SAMEA14357430,1029477233,GENOME INSTITRUTE OF SINGAPORE,public,"fastq,realign,sra,run.zq,wgmlst_sig","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",2022-05-09,2022-05-09,2022-05-09,2022-05-09,ERX9256132,SAMEA14357430,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-05-09T00:47:01Z,2022-05-09T00:47:01Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-05-13T00:00:00Z,SAMEA14357430,ena-SAMPLE-TAB-06-05-2022-18:06:29:420-3571,ERP133829,ena-SAMPLE-TAB-06-05-2022-18:06:29:420-3571,2022-05-16T00:53:00Z,1,,MHH539
ERR9706893,WGS,302,2182183144,PRJEB49334,SAMEA14357451,916320139,GENOME INSTITRUTE OF SINGAPORE,public,"realign,run.zq,wgmlst_sig,sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2022-05-09,2022-05-09,2022-05-09,2022-05-09,ERX9256136,SAMEA14357451,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-05-09T00:46:59Z,2022-05-09T00:46:59Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-05-13T00:00:00Z,SAMEA14357451,ena-SAMPLE-TAB-06-05-2022-18:06:29:421-3592,ERP133829,ena-SAMPLE-TAB-06-05-2022-18:06:29:421-3592,2022-05-15T00:47:00Z,1,,MHH538
ERR9706896,WGS,302,3234712336,PRJEB49334,SAMEA14357477,1179160784,GENOME INSTITRUTE OF SINGAPORE,public,"run.zq,fastq,wgmlst_sig,realign,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2022-05-09,2022-05-09,2022-05-09,2022-05-09,ERX9256139,SAMEA14357477,GENOME INSTITRUTE OF SINGAPORE,GENOME INSTITRUTE OF SINGAPORE,2022-05-09T04:36:37Z,2022-05-09T04:36:37Z,public,Illumina HiSeq 4000,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-05-13T00:00:00Z,SAMEA14357477,ena-SAMPLE-TAB-06-05-2022-18:06:29:421-3618,ERP133829,ena-SAMPLE-TAB-06-05-2022-18:06:29:421-3618,2022-05-16T00:53:00Z,1,,MHH611
